student_pk,person_uid,profile_academic_year,profile_academic_year_desc,profile_academic_period_desc,profile_college,profile_college_desc,profile_residence,profile_residence_desc,profile_high_school_percentile,profile_highest_sat_math,profile_highest_sat_writing,profile_highest_sat_crit_read,profile_highest_act_english,profile_highest_act_math,profile_highest_act_reading,profile_highest_act_sci_reason,profile_highest_act_composite,profile_highest_act_englwrit
3275,1501245,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,N,Non-Resident,,,,,35,29,35,30,32,30
2595,1375794,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,R,Resident,99,670,650,650,,,,,,
5322,1472387,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,,800,620,630,,,,,,
5074,1506190,2016,Academic Year 2015-2016,Fall 2015,EU,College of Education,R,Resident,82,430,430,400,14,18,17,16,16,14
982,1407040,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,R,Resident,,,,,34,33,36,33,34,30
2908,1549890,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,84,500,540,480,,,,,,
6744,1553037,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,F,Foreign,,710,570,560,,,,,,
3080,1493443,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,82,,,,23,28,28,26,25,24
4919,1479234,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,94,570,600,580,,,,,,
1828,1394802,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,90,620,730,750,,,,,,
6334,1566048,2016,Academic Year 2015-2016,Fall 2015,PP,Pre-Pharmacy,N,Non-Resident,,640,680,650,,,,,,
179,1388667,2016,Academic Year 2015-2016,Fall 2015,AE,School of Aero and Astro Engr,R,Resident,100,,,,28,31,32,35,30,26
6105,1540213,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,N,Non-Resident,,690,610,600,,,,,,
4433,1514714,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,N,Non-Resident,,,,,26,27,22,21,24,24
3905,1512456,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,,,,,18,24,17,22,19,17
365,1456176,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,R,Resident,99,700,560,590,31,35,29,32,31,27
553,1453862,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,73,450,450,460,22,22,21,26,22,22
1738,1461280,2016,Academic Year 2015-2016,Fall 2015,CH,School of Chemical Engineering,R,Resident,100,800,550,660,29,35,30,28,30,27
6087,1493988,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,83,580,530,630,23,25,27,23,25,21
6251,1531325,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,F,Foreign,,690,600,660,,,,,,
6271,1526855,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,F,Foreign,,740,620,600,,,,,,
1205,1418525,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,R,Resident,99,610,570,580,22,29,25,26,26,24
891,1475495,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,97,710,690,630,,,,,,
5268,1473040,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,R,Resident,100,680,630,610,,,,,,
2303,1461186,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,92,650,640,660,,,,,,
2431,1419040,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,89,560,520,560,24,26,20,21,23,23
5082,1492041,2016,Academic Year 2015-2016,Fall 2015,CE,School of Civil Engineering,N,Non-Resident,,,,,32,27,30,29,29,28
4306,1511482,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,,640,550,580,,,,,,
2206,1467056,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,,,,,34,31,28,26,30,32
6402,1539529,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,N,Non-Resident,,,,,22,32,24,24,24,20
6692,1533367,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,,640,690,560,,,,,,
1985,1283147,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,94,750,670,690,30,29,34,31,31,30
573,1374673,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,88,640,610,590,29,28,26,27,28,26
6086,1533321,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,F,Foreign,,690,510,450,,,,,,
5389,1469280,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,R,Resident,98,700,640,680,30,31,34,26,30,28
5249,1500273,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,760,630,650,,,,,,
1189,1480075,2016,Academic Year 2015-2016,Fall 2015,AB,School of Agr and Bio Engr,R,Resident,99,620,630,640,,,,,,
1481,1373137,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,R,Resident,99,730,580,610,30,28,33,30,30,27
6820,1479650,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,N,Non-Resident,80,630,630,620,25,28,30,34,29,24
1254,1384846,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,96,690,480,450,,,,,,
4153,1507735,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,91,550,580,730,,,,,,
3819,1506656,2016,Academic Year 2015-2016,Fall 2015,CE,School of Civil Engineering,N,Non-Resident,,620,710,660,,,,,,
653,1504037,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,F,Foreign,,670,410,430,21,33,24,29,27,21
714,1459975,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,61,,,,24,27,30,25,26,21
4881,1504338,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,59,530,530,540,,,,,,
4843,1549280,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,N,Non-Resident,,630,580,580,,,,,,
245,1419107,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,94,540,480,530,25,24,23,23,24,24
5984,1530213,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,,,,,26,34,27,30,29,26
